location_id,datetime_beginning,temp_f,dewpoint_f,humidity,windspeed_mph,pressure_millibars,cloud_percentage,precip_rate_mm_per_hour,weather_conditions,horizontal_irradiance_watts_per_m2,created_at
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-08 21:00:00.000000 UTC,82.22,64.64,55,5.46,1014.8,8,0,Mostly Sunny,622.7551,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-08 22:00:00.000000 UTC,81.38,62.25,52,8.67,1015,72,0,Mostly Cloudy,351.3353,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-08 23:00:00.000000 UTC,79.46,61.3,54,4.24,1015.8,89,0,Mostly Cloudy,140.6577,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 00:00:00.000000 UTC,78.68,63.01,59,5.67,1016,82,0,Mostly Cloudy,47.1383,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 01:00:00.000000 UTC,73.45,65.04,75,2.51,1016.9,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 02:00:00.000000 UTC,72.5,62.45,71,3.65,1017.8,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 03:00:00.000000 UTC,69.56,62.48,78,2.42,1018,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 04:00:00.000000 UTC,69.73,59.7,70,4.58,1018,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 05:00:00.000000 UTC,68.35,58.16,70,6.41,1018.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 06:00:00.000000 UTC,65.03,57.86,78,3.62,1018.2,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 07:00:00.000000 UTC,63.68,56.52,78,6.4,1018.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 08:00:00.000000 UTC,63.91,56.93,78,4.93,1019,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 09:00:00.000000 UTC,63.56,56.93,79,3.35,1018.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 10:00:00.000000 UTC,62.43,57.56,84,4.15,1019.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 11:00:00.000000 UTC,59.63,57.38,92,0,1019.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 12:00:00.000000 UTC,58.05,56.38,94,3.74,1020.2,0,0,Sunny,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 13:00:00.000000 UTC,62.12,59.06,90,4.55,1022,0,0,Sunny,184.4354,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 14:00:00.000000 UTC,66.06,60.14,81,5.24,1022,0,0,Sunny,380.2859,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 15:00:00.000000 UTC,69.1,61.11,76,5.7,1021.8,1,0,Sunny,551.9544,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 16:00:00.000000 UTC,73.19,58.52,60,5.03,1021.8,0,0,Sunny,687.7241,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 17:00:00.000000 UTC,74.85,58.41,57,6.92,1021,0,0,Sunny,778.3248,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 18:00:00.000000 UTC,75.82,56.77,52,7.42,1020.8,1,0,Sunny,817.5657,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 19:00:00.000000 UTC,77.94,58.23,51,7.86,1019.8,1,0,Sunny,802.758,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 20:00:00.000000 UTC,79.62,57.74,47,8.02,1020.6,1,0,Sunny,734.8976,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 21:00:00.000000 UTC,79.82,56.82,45,9.6,1018.8,0,0,Sunny,618.5977,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 22:00:00.000000 UTC,80.04,56.52,45,9.82,1018.8,0,0,Sunny,461.7743,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-09 23:00:00.000000 UTC,78.92,56.81,47,9.75,1018.8,0,0,Sunny,275.1073,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 00:00:00.000000 UTC,76.64,57.19,51,6.14,1018.9,1,0,Sunny,71.3117,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 01:00:00.000000 UTC,72.25,58.29,62,2.41,1019.8,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 02:00:00.000000 UTC,69.77,59.12,69,3.11,1020,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 03:00:00.000000 UTC,68.33,57.65,69,3.23,1021,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 04:00:00.000000 UTC,67.59,57.43,70,4.16,1020,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 05:00:00.000000 UTC,64.13,59.38,85,0.56,1021,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 06:00:00.000000 UTC,61.68,57.57,86,1.41,1021,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 07:00:00.000000 UTC,60.17,56.94,89,0.38,1021,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 08:00:00.000000 UTC,59.12,55.96,89,0.53,1021,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 09:00:00.000000 UTC,58.12,54.91,89,0,1021.9,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 10:00:00.000000 UTC,57.98,54.86,89,0.56,1022.9,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 11:00:00.000000 UTC,57.03,54.35,91,0,1023,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 12:00:00.000000 UTC,56.99,54.33,91,1.04,1023.9,0,0,Sunny,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 13:00:00.000000 UTC,57.13,54.87,92,0.56,1022.9,0,0,Sunny,181.8617,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 14:00:00.000000 UTC,61.17,58.6,91,0.06,1022.9,1,0,Sunny,377.7274,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 15:00:00.000000 UTC,64.46,61.55,90,1.12,1022.9,1,0,Sunny,549.3222,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 16:00:00.000000 UTC,69.47,62.49,78,0.56,1022.9,1,0,Sunny,684.9348,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 17:00:00.000000 UTC,73.28,63.16,71,1.11,1022,0,0,Sunny,775.3053,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 18:00:00.000000 UTC,76.08,63.47,65,1.91,1021,1,0,Sunny,814.259,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 19:00:00.000000 UTC,78.56,65.02,63,2.24,1020,1,0,Sunny,799.1266,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 20:00:00.000000 UTC,79.09,65.02,62,2.8,1019,3,0,Sunny,730.9243,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 21:00:00.000000 UTC,80.58,66.14,62,2.8,1018,0,0,Sunny,614.2946,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 22:00:00.000000 UTC,79.73,66.24,63,2.07,1018,4,0,Sunny,457.1632,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-10 23:00:00.000000 UTC,79.27,68.19,69,2.58,1018,0,0,Sunny,270.2542,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 00:00:00.000000 UTC,77.07,67.49,72,2.24,1018,1,0,Sunny,66.278,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 01:00:00.000000 UTC,73.85,65.52,75,1.68,1018,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 02:00:00.000000 UTC,70.94,63.45,77,0.62,1019,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 03:00:00.000000 UTC,67.5,61.78,82,2.2,1019.9,4,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 04:00:00.000000 UTC,66.27,60.89,83,2.2,1019.9,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 05:00:00.000000 UTC,65,60.6,86,1.6,1019.9,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 06:00:00.000000 UTC,63.71,59.97,88,1.47,1019.9,3,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 07:00:00.000000 UTC,63.12,60.3,91,1.08,1019,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 08:00:00.000000 UTC,64.63,60.9,88,0.27,1019,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 09:00:00.000000 UTC,63.64,60.19,89,1.12,1019,42,0,Partly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 10:00:00.000000 UTC,63.7,60.17,88,0,1019.9,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 11:00:00.000000 UTC,63.39,60.47,90,1.86,1019.9,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 12:00:00.000000 UTC,61.46,58.39,90,0.38,1020.9,2,0,Sunny,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 13:00:00.000000 UTC,61.6,59.08,91,0.35,1020.9,5,0,Sunny,179.2683,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 14:00:00.000000 UTC,63.74,61.42,92,2.58,1021,5,0,Sunny,375.1354,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 15:00:00.000000 UTC,68.13,63.67,86,2.29,1020.9,7,0,Sunny,546.6196,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 16:00:00.000000 UTC,72.56,66.09,80,3.91,1020,4,0,Sunny,682.0991,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 17:00:00.000000 UTC,75.67,65.21,70,2.8,1019,5,0,Sunny,772.2185,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 18:00:00.000000 UTC,76.39,66.86,72,2.24,1018,6,0,Sunny,810.8536,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 19:00:00.000000 UTC,75.41,66.41,74,1.95,1018,5,0,Sunny,795.4168,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 20:00:00.000000 UTC,75.14,67.16,76,0.56,1018,4,0,Sunny,726.8936,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 21:00:00.000000 UTC,73.93,68.33,83,0.6,1017,97,0,Cloudy,199.7544,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 22:00:00.000000 UTC,74.07,69.2,85,1.71,1017,99,0.11,Rain Showers,128.8859,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-11 23:00:00.000000 UTC,73.35,67.9,83,1.68,1017,98,0,Light Rain,79.8188,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 00:00:00.000000 UTC,71.68,66.02,82,1.12,1017,79,0,Mostly Cloudy,40.4111,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 01:00:00.000000 UTC,70.91,65.37,83,2.8,1017,99,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 02:00:00.000000 UTC,69.9,65.46,86,2.45,1019.5,100,0.01,Light Rain,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 03:00:00.000000 UTC,67.53,64.19,89,3.57,1020,100,2.95,Rain,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 04:00:00.000000 UTC,66.29,63.34,90,4.62,1019.9,100,2.52,Rain,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 05:00:00.000000 UTC,63.41,62.61,97,4.48,1019.2,99,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 06:00:00.000000 UTC,63.16,62.15,96,5.67,1019.2,100,0.99,Rain Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 07:00:00.000000 UTC,62.68,62.47,99,5.48,1019.2,100,0.87,Rain Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 08:00:00.000000 UTC,62.42,61.9,98,6.26,1019,100,0.18,Rain Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 09:00:00.000000 UTC,62.72,62.1,98,3.62,1019,100,0.25,Rain Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 10:00:00.000000 UTC,62.41,61.93,98,3.91,1019.2,100,1.5,Scattered Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 11:00:00.000000 UTC,62.37,62.14,99,3.52,1019.2,100,0.57,Rain Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 12:00:00.000000 UTC,63.17,62.37,97,2.89,1020,98,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 13:00:00.000000 UTC,62.43,61.96,98,2.76,1020.2,99,0.16,Rain Showers,46.9094,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 14:00:00.000000 UTC,63.31,62.31,97,3.64,1019.2,100,0.04,Rain Showers,93.1346,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 15:00:00.000000 UTC,64.93,63.12,94,6.08,1021,100,0,Cloudy,135.9899,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 16:00:00.000000 UTC,66.02,63.09,90,6.66,1020.7,96,0,Cloudy,229.4025,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 17:00:00.000000 UTC,68.17,62.96,83,10.08,1020,98,0,Cloudy,222.1729,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 18:00:00.000000 UTC,67.8,62.92,84,7.45,1019.7,98,0,Cloudy,242.9146,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 19:00:00.000000 UTC,70.05,63.21,79,5.92,1018.9,79,0,Mostly Cloudy,522.4877,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 20:00:00.000000 UTC,71.11,63.02,76,5.51,1018.8,94,0,Mostly Cloudy,289.7128,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 21:00:00.000000 UTC,73.65,63.62,71,5.14,1017.7,76,0.01,Rain Showers,424.951,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 22:00:00.000000 UTC,73.95,62.07,66,0.83,1017.8,43,0,Partly Cloudy,428.7868,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-12 23:00:00.000000 UTC,71.21,63.37,76,1.12,1017.8,18,0,Mostly Sunny,259.8882,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 00:00:00.000000 UTC,71.16,63.54,77,0.29,1018,74,0,Mostly Cloudy,40.7166,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 01:00:00.000000 UTC,67.19,63.43,88,0,1018,49,0,Partly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 02:00:00.000000 UTC,67.02,63.52,89,0.56,1018,66,0,Partly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 03:00:00.000000 UTC,64.65,63.45,96,0.7,1019,11,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 04:00:00.000000 UTC,66.19,61.01,83,1.84,1019.2,45,0,Partly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 05:00:00.000000 UTC,62.24,59.82,92,1.68,1020,41,0,Partly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 06:00:00.000000 UTC,61.38,59.47,93,0.56,1020,11,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 07:00:00.000000 UTC,61.49,59.45,93,1.39,1020.9,4,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 08:00:00.000000 UTC,59.53,57.54,93,1.81,1020,6,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 09:00:00.000000 UTC,58.57,56.21,92,0.56,1020,6,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 10:00:00.000000 UTC,58.47,56.05,92,1.97,1020.9,5,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 11:00:00.000000 UTC,58.32,56.15,92,1.73,1020.9,6,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 12:00:00.000000 UTC,58.38,56.09,92,1.64,1020.9,84,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 13:00:00.000000 UTC,60.04,57.91,93,0.62,1021,97,0,Cloudy,54.6409,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 14:00:00.000000 UTC,62,59.58,92,1.47,1021,46,0,Partly Cloudy,349.6873,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 15:00:00.000000 UTC,63.82,61.82,93,2.87,1021.9,6,0,Sunny,541.1938,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 16:00:00.000000 UTC,68.29,64.07,86,3.06,1020.9,21,0,Mostly Sunny,673.79,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 17:00:00.000000 UTC,70.35,64.62,82,4.44,1019.9,20,0,Mostly Sunny,763.4878,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 18:00:00.000000 UTC,73.46,64.11,73,2.06,1019,7,0,Mostly Sunny,803.9637,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 19:00:00.000000 UTC,74.31,63.67,69,2.45,1018.9,47,0,Partly Cloudy,741.6033,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 20:00:00.000000 UTC,75.69,64.2,68,2.45,1017.9,44,0,Partly Cloudy,685.1963,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 21:00:00.000000 UTC,75.22,64.01,68,3.36,1017,80,0,Mostly Cloudy,389.1687,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 22:00:00.000000 UTC,74.27,63.43,69,3.36,1016.9,22,0,Mostly Sunny,441.2361,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-13 23:00:00.000000 UTC,73.48,63.49,71,2.51,1016.9,2,0,Sunny,255.4864,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 00:00:00.000000 UTC,71.25,64.18,78,2.51,1017,3,0,Sunny,51.021,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 01:00:00.000000 UTC,68.45,63.18,83,2.58,1017,5,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 02:00:00.000000 UTC,66.11,60.26,81,1.95,1017.9,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 03:00:00.000000 UTC,64.7,58.43,80,2.24,1018.9,4,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 04:00:00.000000 UTC,63.65,56.84,78,1.68,1018.9,99,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 05:00:00.000000 UTC,63.37,57.79,82,1.12,1018.9,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 06:00:00.000000 UTC,61.14,57.97,89,1.64,1018.9,5,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 07:00:00.000000 UTC,60.32,55.61,84,1.12,1018.9,80,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 08:00:00.000000 UTC,61.23,56.67,85,2.2,1018.9,83,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 09:00:00.000000 UTC,60.93,56.19,84,0.91,1018.9,98,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 10:00:00.000000 UTC,60.83,55.97,84,1.68,1019,79,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 11:00:00.000000 UTC,60.81,56.72,86,1.64,1019,5,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 12:00:00.000000 UTC,60.85,56.84,87,1.39,1019.9,45,0,Partly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 13:00:00.000000 UTC,60.54,56.88,88,1.64,1020,21,0,Mostly Sunny,170.7531,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 14:00:00.000000 UTC,62.45,57.61,84,2.47,1019.9,4,0,Sunny,367.2486,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 15:00:00.000000 UTC,66.25,58.05,75,4.18,1019.9,20,0,Mostly Sunny,536.742,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 16:00:00.000000 UTC,69.52,56.67,64,3.91,1019.9,3,0,Sunny,673.3677,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 17:00:00.000000 UTC,72.98,57.83,59,3.36,1019.5,2,0,Sunny,762.7602,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 18:00:00.000000 UTC,75.38,57.81,54,3.36,1018.9,6,0,Sunny,800.4853,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 19:00:00.000000 UTC,77.23,54.03,45,4.47,1018.9,6,0,Sunny,784.038,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 20:00:00.000000 UTC,77.64,55.2,46,3.06,1017,4,0,Sunny,714.5239,2023-11-16 13:19:09.119975 UTC
